userId,reviews
11861,1
11862,8
11863,7
11864,1
11865,4
11866,19
11867,14
11868,31
11869,3
11870,1
11871,7
11872,7
11873,1
11874,25
11875,1
11876,7
11877,3
11878,2
11879,44
11880,1
11881,1
11882,15
11883,1
11884,2
11885,3
11886,4
11887,1
11888,5
11889,8
11890,1
11891,1
11892,22
11893,8
11894,1
11895,2
11896,2
11897,1
11898,8
11899,1
11900,1
11901,1
11902,1
11903,1
11904,10
11905,3
11906,5
11907,19
11908,13
11909,4
11910,1
11911,3
11912,6
11913,6
11914,1
11915,2
11916,1
11917,9
11918,22
11919,1
11920,4
11921,3
11922,1
11923,13
11924,4
11925,7
11926,19
11927,9
11928,3
11929,2
11930,1
11931,2
11932,10
11933,1
11934,2
11935,9
11936,1
11937,2
11938,2
11939,4
11940,14
11941,10
11942,1
11943,10
11944,3
11945,1
11946,20
11947,9
11948,7
11949,1
11950,5
11951,1
11952,23
11953,2
11954,2
11955,5
11956,5
11957,3
11958,6
11959,17
11960,3
11961,1
11962,3
11963,7
11964,1
11965,1
11966,2
11967,4
11968,3
11969,1
11970,5
11971,58
11972,1
11973,1
11974,2
11975,7
11976,6
11977,2
11978,1
11979,8
11980,8
11981,2
11982,7
11983,2
11984,2
11985,1
11986,50
11987,1
11988,5
11989,3
11990,1
11991,9
11992,5
11993,1
11994,10
11995,4
11996,2
11997,4
11998,5
11999,12
12000,4
12001,3
12002,2
12003,6
12004,3
12005,7
12006,28
12007,6
12008,2
12009,2
12010,8
12011,16
12012,1
12013,1
12014,3
12015,1
12016,5
12017,1
12018,1
12019,4
12020,7
12021,2
12022,3
12023,24
12024,25
12025,4
12026,8
12027,2
12028,2
12029,1
12030,2
12031,1
12032,2
12033,5
12034,1
12035,15
12036,2
12037,4
12038,2
12039,3
12040,8
12041,2
12042,3
12043,6
12044,13
12045,2
12046,4
12047,2
12048,5
12049,4
12050,1
12051,1
12052,22
12053,1
12054,2
12055,1
12056,9
12057,2
12058,2
12059,7
12060,16
12061,17
12062,8
12063,3
12064,6
12065,5
12066,3
12067,1
12068,3
12069,3
12070,3
12071,1
12072,3
12073,1
12074,1
12075,6
12076,5
12077,3
12078,14
12079,3
12080,3
12081,1
12082,15
12083,2
12084,1
12085,1
12086,2
12087,2
12088,1
12089,4
12090,9
12091,6
12092,22
12093,7
12094,3
12095,1
12096,2
12097,1
12098,9
12099,4
12100,11
12101,4
12102,3
12103,3
12104,1
12105,4
12106,3
12107,10
12108,1
12109,1
12110,2
12111,4
12112,1
12113,2
12114,2
12115,1
12116,10
12117,3
12118,6
12119,1
12120,1
12121,5
12122,4
12123,16
12124,11
12125,6
12126,1
12127,8
12128,3
12129,11
12130,1
12131,2
12132,9
12133,1
12134,3
12135,7
12136,5
12137,1
12138,20
12139,5
12140,7
12141,1
12142,5
12143,2
12144,8
12145,7
12146,2
12147,6
12148,17
12149,6
12150,2
12151,1
12152,2
12153,3
12154,2
12155,3
12156,5
12157,8
12158,2
12159,3
12160,1
12161,10
12162,3
12163,3
12164,10
12165,60
12166,2
12167,2
12168,1
12169,1
12170,29
12171,2
12172,1
12173,2
12174,1
12175,1
12176,6
12177,1
12178,4
12179,10
12180,38
12181,6
12182,3
12183,4
12184,11
12185,1
12186,12
12187,7
12188,2
12189,3
12190,4
12191,1
12192,2
12193,2
12194,3
12195,12
12196,28
12197,1
12198,1
12199,1
12200,3
12201,2
12202,4
12203,2
12204,1
12205,4
12206,11
12207,8
12208,1
12209,6
12210,2
12211,9
12212,5
12213,6
12214,1
12215,1
12216,12
12217,3
12218,1
12219,1
12220,11
12221,3
12222,8
12223,14
12224,1
12225,1
12226,6
12227,2
12228,3
12229,7
12230,21
12231,6
12232,1
12233,1
12234,6
12235,1
12236,1
12237,3
12238,5
12239,3
12240,2
12241,15
12242,5
12243,1
12244,13
12245,3
12246,1
12247,2
12248,2
12249,8
12250,20
12251,14
12252,16
12253,25
12254,2
12255,1
12256,4
12257,1
12258,11
12259,9
12260,2
12261,14
12262,5
12263,1
12264,11
12265,3
12266,1
12267,2
12268,1
12269,5
12270,24
12271,1
12272,79
12273,3
12274,26
12275,5
12276,23
12277,1
12278,8
12279,54
12280,28
12281,6
12282,3
12283,11
12284,3
12285,15
12286,8
12287,5
12288,10
12289,1
12290,1
12291,3
12292,1
12293,1
12294,1
12295,6
12296,3
12297,4
12298,7
12299,5
12300,1
12301,1
12302,2
12303,5
12304,3
12305,2
12306,2
12307,18
12308,3
12309,21
12310,15
12311,3
12312,12
12313,5
12314,3
12315,27
12316,7
12317,1
12318,10
12319,15
12320,5
12321,46
12322,2
12323,5
12324,8
12325,3
12326,1
12327,6
12328,1
12329,8
12330,4
12331,9
12332,20
12333,1
12334,2
12335,3
12336,1
12337,1
12338,2
12339,6
12340,2
12341,2
12342,14
12343,2
12344,1
12345,3
12346,9
12347,1
12348,14
12349,3
12350,1
12351,21
12352,13
12353,4
12354,1
12355,56
12356,7
12357,1
12358,2
12359,3
12360,4
12361,11
12362,1
12363,3
12364,5
12365,5
12366,4
12367,29
12368,4
12369,7
12370,3
12371,1
12372,1
12373,4
12374,24
12375,9
12376,1
12377,2
12378,7
12379,35
12380,39
12381,5
12382,5
12383,1
12384,1
12385,2
12386,3
12387,2
12388,1
12389,2
12390,1
12391,14
12392,2
12393,12
12394,16
12395,3
12396,6
12397,2
12398,1
12399,4
12400,4
12401,22
12402,13
12403,2
12404,15
12405,5
12406,2
12407,3
12408,1
12409,1
12410,1
12411,5
12412,1
12413,1
12414,1
12415,2
12416,2
12417,14
12418,1
12419,2
12420,1
12421,5
12422,3
12423,11
12424,2
12425,5
12426,2
12427,46
12428,1
12429,1
12430,11
12431,26
12432,9
12433,1
12434,3
12435,1
12436,4
12437,2
12438,6
12439,3
12440,2
12441,5
12442,19
12443,1
12444,1
12445,3
12446,6
12447,7
12448,8
12449,6
12450,4
12451,5
12452,16
12453,1
12454,2
12455,2
12456,2
12457,10
12458,1
12459,5
12460,2
12461,2
12462,1
12463,2
12464,2
12465,7
12466,1
12467,3
12468,3
12469,5
12470,2
12471,3
12472,8
12473,1
12474,3
12475,1
12476,4
12477,1
12478,5
12479,5
12480,5
12481,4
12482,4
12483,11
12484,1
12485,17
12486,1
12487,1
12488,3
12489,5
12490,2
12491,8
12492,7
12493,1
12494,7
12495,29
12496,1
12497,1
12498,2
12499,1
12500,3
12501,3
12502,5
12503,6
12504,11
12505,1
12506,56
12507,1
12508,1
12509,5
12510,1
12511,18
12512,10
12513,6
12514,9
12515,9
12516,2
12517,45
12518,78
12519,11
12520,7
12521,5
12522,2
12523,11
12524,18
12525,21
12526,2
12527,9
12528,3
12529,4
12530,1
12531,6
12532,18
12533,6
12534,2
12535,18
12536,1
12537,1
12538,1
12539,4
12540,2
12541,7
12542,7
12543,36
12544,1
12545,5
12546,1
12547,6
12548,8
12549,18
12550,1
12551,1
12552,2
12553,1
12554,4
12555,2
12556,21
12557,2
12558,1
12559,2
12560,4
12561,5
12562,4
12563,15
12564,3
12565,10
12566,32
12567,1
12568,2
12569,2
12570,5
12571,4
12572,4
12573,7
12574,1
12575,2
12576,5
12577,1
12578,1
12579,3
12580,1
12581,1
12582,36
12583,2
12584,2
12585,4
12586,1
12587,1
12588,2
12589,3
12590,2
12591,3
12592,1
12593,4
12594,1
12595,7
12596,3
12597,4
12598,1
12599,1
12600,8
12601,1
12602,22
12603,1
12604,7
12605,2
12606,23
12607,3
12608,5
12609,9
12610,1
12611,1
12612,2
12613,2
12614,1
12615,24
12616,5
12617,12
12618,40
12619,16
12620,9
12621,4
12622,16
12623,10
12624,3
12625,10
12626,2
12627,2
12628,5
12629,3
12630,1
12631,15
12632,10
12633,7
12634,5
12635,4
12636,2
12637,2
12638,1
12639,1
12640,5
12641,9
12642,8
12643,4
12644,1
12645,2
12646,6
12647,28
12648,1
12649,3
12650,5
12651,30
12652,2
12653,7
12654,9
12655,2
12656,2
12657,2
12658,2
12659,4
12660,1
12661,1
12662,1
12663,4
12664,32
12665,2
12666,1
12667,7
12668,4
12669,8
12670,17
12671,5
12672,2
12673,3
12674,2
12675,5
12676,1
12677,3
12678,21
12679,4
12680,1
12681,6
12682,1
12683,11
12684,8
12685,3
12686,2
12687,2
12688,20
12689,1
12690,2
12691,1
12692,12
12693,3
12694,1
12695,6
12696,1
12697,1
12698,6
12699,2
12700,1
12701,12
12702,1
12703,8
12704,2
12705,9
12706,3
12707,2
12708,2
12709,10
12710,2
12711,5
12712,4
12713,3
12714,2
12715,9
12716,1
12717,12
12718,2
12719,10
12720,6
12721,1
12722,18
12723,24
12724,5
12725,2
12726,4
12727,2
12728,6
12729,1
12730,13
12731,3
12732,7
12733,10
12734,8
12735,2
12736,6
12737,8
12738,6
12739,3
12740,20
12741,23
12742,3
12743,3
12744,2
12745,2
12746,4
12747,32
12748,2
12749,2
12750,32
12751,4
12752,13
12753,2
12754,9
12755,2
12756,4
12757,2
12758,2
12759,5
12760,4
12761,1
12762,1
12763,2
12764,3
12765,3
12766,11
12767,3
12768,21
12769,4
12770,9
12771,2
12772,2
12773,2
12774,1
12775,3
12776,7
12777,1
12778,2
12779,1
12780,6
12781,1
12782,5
12783,54
12784,5
12785,2
12786,1
12787,3
12788,12
12789,9
12790,1
12791,11
12792,1
12793,1
12794,2
12795,3
12796,9
12797,17
12798,3
12799,1
12800,1
12801,1
12802,6
12803,4
12804,12
12805,1
12806,16
12807,11
12808,3
12809,39
12810,1
12811,8
12812,1
12813,4
12814,1
12815,14
12816,2
12817,1
12818,3
12819,1
12820,3
12821,11
12822,1
12823,32
12824,1
12825,1
12826,1
12827,1
12828,8
12829,1
12830,4
12831,3
12832,13
12833,1
12834,3
12835,7
12836,2
12837,3
12838,1
12839,1
12840,1
12841,3
12842,9
12843,1
12844,12
12845,8
12846,16
12847,7
12848,1
12849,3
12850,3
12851,2
12852,4
12853,1
12854,2
12855,12
12856,6
12857,6
12858,4
12859,2
12860,2
12861,4
12862,2
12863,1
12864,5
12865,1
12866,4
12867,9
12868,12
12869,3
12870,3
12871,7
12872,2
12873,6
12874,16
12875,4
12876,11
12877,4
12878,2
12879,2
12880,36
12881,4
12882,1
12883,2
12884,21
12885,14
12886,2
12887,6
12888,1
12889,11
12890,11
12891,17
12892,1
12893,2
12894,6
12895,24
12896,2
12897,1
12898,7
12899,10
12900,9
12901,1
12902,4
12903,14
12904,23
12905,4
12906,9
12907,2
12908,1
12909,2
12910,7
12911,1
12912,6
12913,2
12914,1
12915,1
12916,4
12917,2
12918,9
12919,3
12920,7
12921,2
12922,4
12923,2
12924,1
12925,1
12926,1
12927,2
12928,1
12929,2
12930,1
12931,13
12932,7
12933,8
12934,2
12935,41
12936,2
12937,8
12938,3
12939,1
12940,4
12941,18
12942,31
12943,37
12944,2
12945,11
12946,2
12947,15
12948,1
12949,2
12950,2
12951,1
12952,1
12953,1
12954,4
12955,8
12956,1
12957,1
12958,6
12959,1
12960,4
12961,2
12962,3
12963,2
12964,26
12965,3
12966,3
12967,3
12968,3
12969,4
12970,1
12971,7
12972,9
12973,1
12974,5
12975,3
12976,2
12977,21
12978,4
12979,1
12980,1
12981,2
12982,2
12983,48
12984,4
12985,4
12986,6
12987,1
12988,1
12989,1
12990,2
12991,3
12992,1
12993,1
12994,9
12995,3
12996,5
12997,6
12998,2
12999,2
13000,7
13001,1
13002,1
13003,7
13004,2
13005,8
13006,1
13007,9
13008,6
13009,2
13010,5
13011,3
13012,2
13013,1
13014,4
13015,18
13016,3
13017,29
13018,33
13019,3
13020,2
13021,5
13022,8
13023,4
13024,5
13025,15
13026,1
13027,2
13028,2
13029,1
13030,1
13031,12
13032,2
13033,2
13034,4
13035,16
13036,3
13037,2
13038,1
13039,1
13040,10
13041,5
13042,1
13043,2
13044,2
13045,1
13046,18
13047,6
13048,1
13049,3
13050,1
13051,3
13052,5
13053,4
13054,6
13055,1
13056,3
13057,3
13058,17
13059,11
13060,9
13061,1
13062,13
13063,3
13064,1
13065,2
13066,1
13067,3
13068,1
13069,14
13070,7
13071,2
13072,1
13073,3
13074,3
13075,3
13076,3
13077,8
13078,1
13079,5
13080,1
13081,13
13082,7
13083,6
13084,7
13085,8
13086,2
13087,8
13088,4
13089,2
13090,19
13091,21
13092,7
13093,20
13094,1
13095,2
13096,3
13097,22
13098,1
13099,16
13100,2
13101,5
13102,10
13103,1
13104,2
13105,1
13106,3
13107,14
13108,5
13109,4
13110,1
13111,5
13112,3
13113,56
13114,3
13115,8
13116,1
13117,22
13118,1
13119,1
13120,7
13121,7
13122,4
13123,1
13124,1
13125,8
13126,10
13127,1
13128,1
13129,3
13130,7
13131,2
13132,11
13133,4
13134,17
13135,37
13136,12
13137,10
13138,32
13139,7
13140,1
13141,1
13142,7
13143,15
13144,10
13145,74
13146,1
13147,1
13148,15
13149,5
13150,9
13151,1
13152,10
13153,5
13154,1
13155,7
13156,11
13157,6
13158,4
13159,9
13160,6
13161,3
13162,1
13163,4
13164,4
13165,3
13166,5
13167,2
13168,2
13169,2
13170,2
13171,1
13172,1
13173,16
13174,2
13175,1
13176,17
13177,3
13178,1
13179,3
13180,7
13181,1
13182,11
13183,5
13184,1
13185,3
13186,5
13187,2
13188,3
13189,12
13190,1
13191,3
13192,27
13193,11
13194,3
13195,4
13196,19
13197,9
13198,1
13199,1
13200,2
13201,27
13202,2
13203,15
13204,7
13205,1
13206,1
13207,1
13208,2
13209,1
13210,19
13211,4
13212,3
13213,1
13214,2
13215,28
13216,4
13217,1
13218,1
13219,1
13220,4
13221,10
13222,8
13223,6
13224,18
13225,2
13226,1
13227,3
13228,4
13229,1
13230,2
13231,18
13232,4
13233,1
13234,2
13235,2
13236,30
13237,4
13238,4
13239,2
13240,12
13241,3
13242,13
13243,3
13244,14
13245,2
13246,9
13247,3
13248,2
13249,4
13250,8
13251,7
13252,2
13253,2
13254,2
13255,5
13256,4
13257,1
13258,3
13259,2
13260,3
13261,2
13262,19
13263,2
13264,4
13265,3
13266,1
13267,2
13268,3
13269,4
13270,1
13271,9
13272,4
13273,83
13274,3
13275,31
13276,1
13277,4
13278,3
13279,1
13280,1
13281,9
13282,1
13283,7
13284,3
13285,12
13286,3
13287,4
13288,9
13289,11
13290,2
13291,2
13292,9
13293,45
13294,5
13295,16
13296,4
13297,2
13298,3
13299,1
13300,27
13301,1
13302,5
13303,11
13304,1
13305,2
13306,3
13307,18
13308,2
13309,2
13310,3
13311,6
13312,7
13313,2
13314,7
13315,6
13316,3
13317,3
13318,21
13319,4
13320,2
13321,1
13322,3
13323,42
13324,11
13325,5
13326,5
13327,16
13328,4
13329,3
13330,10
13331,1
13332,8
13333,3
13334,7
13335,2
13336,4
13337,3
13338,1
13339,3
13340,6
13341,10
13342,1
13343,1
13344,13
13345,12
13346,2
13347,50
13348,11
13349,11
13350,11
13351,13
13352,3
13353,2
13354,7
13355,4
13356,4
13357,5
13358,1
13359,1
13360,8
13361,3
13362,3
13363,20
13364,1
13365,15
13366,9
13367,3
13368,20
13369,3
13370,3
13371,11
13372,8
13373,8
13374,7
13375,5
13376,3
13377,1
13378,6
13379,4
13380,12
13381,6
13382,11
13383,3
13384,1
13385,2
13386,1
13387,5
13388,1
13389,2
13390,4
13391,39
13392,3
13393,5
13394,3
13395,2
13396,4
13397,8
13398,3
13399,6
13400,1
13401,7
13402,5
13403,9
13404,4
13405,5
13406,2
13407,4
13408,1
13409,1
13410,9
13411,6
13412,3
13413,1
13414,1
13415,12
13416,1
13417,2
13418,2
13419,1
13420,3
13421,2
13422,2
13423,6
13424,13
13425,2
13426,5
13427,5
13428,1
13429,18
13430,1
13431,3
13432,2
13433,1
13434,1
13435,1
13436,13
13437,18
13438,1
13439,5
13440,4
13441,5
13442,32
13443,2
13444,4
13445,4
13446,5
13447,5
13448,5
13449,1
13450,2
13451,1
13452,25
13453,2
13454,2
13455,3
13456,4
13457,4
13458,2
13459,9
13460,9
13461,1
13462,1
13463,2
13464,2
13465,1
13466,1
13467,17
13468,5
13469,7
13470,2
13471,3
13472,1
13473,1
13474,1
13475,3
13476,3
13477,2
13478,1
13479,1
13480,3
13481,2
13482,7
13483,2
13484,2
13485,2
13486,1
13487,7
13488,1
13489,1
13490,15
13491,4
13492,2
13493,20
13494,3
13495,2
13496,5
13497,13
13498,19
13499,2
13500,1
13501,6
13502,1
13503,1
13504,8
13505,15
13506,2
13507,1
13508,4
13509,5
13510,1
13511,1
13512,11
13513,3
13514,1
13515,38
13516,22
13517,3
13518,1
13519,3
13520,2
13521,2
13522,10
13523,1
13524,1
13525,4
13526,1
13527,1
13528,5
13529,1
13530,39
13531,34
13532,10
13533,3
13534,5
13535,4
13536,4
13537,14
13538,4
13539,2
13540,9
13541,21
13542,7
13543,13
13544,1
13545,1
13546,5
13547,33
13548,1
13549,11
13550,10
13551,5
13552,1
13553,12
13554,2
13555,13
13556,22
13557,1
13558,3
13559,1
13560,7
13561,1
13562,3
13563,1
13564,1
13565,6
13566,1
13567,1
13568,11
13569,2
13570,1
13571,3
13572,6
13573,7
13574,3
13575,2
13576,13
13577,3
13578,1
13579,2
13580,4
13581,7
13582,1
13583,4
13584,3
13585,1
13586,3
13587,2
13588,1
13589,1
13590,1
13591,1
13592,5
13593,6
13594,8
13595,3
13596,3
13597,2
13598,10
13599,1
13600,3
13601,1
13602,3
13603,14
13604,11
13605,16
13606,26
13607,1
13608,20
13609,1
13610,5
13611,1
13612,8
13613,5
13614,1
13615,1
13616,2
13617,1
13618,1
13619,14
13620,1
13621,4
13622,3
13623,16
13624,3
13625,1
13626,1
13627,1
13628,1
13629,1
13630,4
13631,9
13632,2
13633,1
13634,4
13635,4
13636,14
13637,12
13638,2
13639,8
13640,21
13641,1
13642,2
13643,1
13644,3
13645,2
13646,2
13647,1
13648,9
13649,2
13650,3
13651,5
13652,11
13653,2
13654,2
13655,43
13656,20
13657,8
13658,9
13659,1
13660,9
13661,7
13662,7
13663,6
13664,20
13665,1
13666,2
13667,6
13668,1
13669,1
13670,1
13671,4
13672,1
13673,1
13674,4
13675,1
13676,8
13677,3
13678,1
13679,2
13680,3
13681,1
13682,9
13683,7
13684,22
13685,2
13686,4
13687,3
13688,3
13689,26
13690,12
13691,12
13692,15
13693,1
13694,1
13695,3
13696,27
13697,3
13698,2
13699,1
13700,8
13701,10
13702,1
13703,12
13704,1
13705,6
13706,2
13707,11
13708,6
13709,20
13710,1
13711,9
13712,1
13713,2
13714,6
13715,1
13716,6
13717,1
13718,5
13719,8
13720,1
13721,3
13722,12
13723,2
13724,15
13725,2
13726,1
13727,6
13728,2
13729,5
13730,5
13731,2
13732,1
13733,2
13734,16
13735,2
13736,20
13737,3
13738,3
13739,2
13740,1
13741,13
13742,6
13743,8
13744,4
13745,3
13746,3
13747,5
13748,5
13749,3
13750,5
13751,1
13752,4
13753,5
13754,13
13755,2
13756,3
13757,3
13758,1
13759,2
13760,1
13761,4
13762,3
13763,2
13764,9
13765,5
13766,2
13767,3
13768,2
13769,2
13770,10
13771,1
13772,5
13773,7
13774,5
13775,4
13776,1
13777,22
13778,2
13779,28
13780,3
13781,10
13782,5
13783,1
13784,1
13785,3
13786,2
13787,3
13788,1
13789,31
13790,1
13791,11
13792,1
13793,4
13794,4
13795,4
13796,6
13797,2
13798,6
13799,4
13800,2
13801,1
13802,14
13803,6
13804,7
13805,3
13806,3
13807,19
13808,1
13809,1
13810,6
13811,3
13812,16
13813,3
13814,2
13815,8
13816,1
13817,3
13818,14
13819,3
13820,8
13821,1
13822,8
13823,3
13824,9
13825,2
13826,2
13827,1
13828,3
13829,6
13830,13
13831,1
13832,3
13833,1
13834,3
13835,1
13836,2
13837,6
13838,2
13839,5
13840,1
13841,1
13842,6
13843,13
13844,2
13845,1
13846,1
13847,1
13848,1
13849,3
13850,1
13851,3
13852,3
13853,1
13854,3
13855,7
13856,1
13857,12
13858,11
13859,1
13860,6
13861,12
13862,1
13863,2
13864,42
13865,5
13866,10
13867,1
13868,2
13869,4
13870,1
13871,1
13872,13
13873,1
13874,8
13875,3
13876,2
13877,3
13878,15
13879,1
13880,4
13881,4
13882,7
13883,16
13884,2
13885,14
13886,1
13887,15
13888,6
13889,2
13890,10
13891,4
13892,2
13893,3
13894,57
13895,4
13896,5
13897,2
13898,8
13899,1
13900,2
13901,2
13902,30
13903,2
13904,15
13905,1
13906,1
13907,1
13908,1
13909,2
13910,4
13911,2
13912,5
13913,3
13914,2
13915,1
13916,2
13917,3
13918,8
13919,2
13920,6
13921,2
13922,19
13923,1
13924,3
13925,6
13926,1
13927,17
13928,1
13929,1
13930,1
13931,1
13932,3
13933,5
13934,3
13935,3
13936,2
13937,15
13938,1
13939,4
13940,1
13941,10
13942,24
13943,1
13944,2
13945,1
13946,6
13947,3
13948,15
13949,2
13950,3
13951,2
13952,15
13953,7
13954,3
13955,2
13956,1
13957,2
13958,15
13959,19
13960,1
13961,4
13962,10
13963,3
13964,16
13965,12
13966,1
13967,2
13968,5
13969,1
13970,10
13971,3
13972,1
13973,18
13974,3
13975,1
13976,15
13977,5
13978,9
13979,4
13980,3
13981,12
13982,1
13983,2
13984,8
13985,35
13986,1
13987,3
13988,1
13989,1
13990,6
13991,3
13992,17
13993,1
13994,2
13995,4
13996,33
13997,3
13998,32
13999,1
14000,17
14001,3
14002,1
14003,10
14004,8
14005,8
14006,1
14007,1
14008,2
14009,2
14010,7
14011,10
14012,16
14013,1
14014,7
14015,1
14016,39
14017,2
14018,4
14019,7
14020,12
14021,12
14022,14
14023,9
14024,2
14025,1
14026,2
14027,2
14028,7
14029,38
14030,5
14031,2
14032,4
14033,13
14034,2
14035,19
14036,1
14037,11
14038,11
14039,5
14040,26
14041,5
14042,24
14043,26
14044,1
14045,17
14046,6
14047,1
14048,3
14049,1
14050,34
14051,26
14052,5
14053,1
14054,3
14055,1
14056,1
14057,7
14058,2
14059,1
14060,12
14061,2
14062,14
14063,1
14064,8
14065,1
14066,5
14067,12
14068,1
14069,1
14070,3
14071,7
14072,1
14073,10
14074,7
14075,3
14076,1
14077,2
14078,1
14079,6
14080,1
14081,6
14082,2
14083,1
14084,8
14085,3
14086,7
14087,1
14088,8
14089,1
14090,2
14091,4
14092,1
14093,2
14094,13
14095,33
14096,1
14097,5
14098,8
14099,5
14100,37
14101,1
14102,1
14103,1
14104,9
14105,1
14106,4
14107,8
14108,1
14109,1
14110,5
14111,8
14112,5
14113,7
14114,2
14115,5
14116,13
14117,1
14118,11
14119,1
14120,1
14121,2
14122,3
14123,28
14124,1
14125,1
14126,19
14127,17
14128,6
14129,1
14130,13
14131,1
14132,1
14133,25
14134,4
14135,5
14136,1
14137,2
14138,2
14139,1
14140,7
14141,9
14142,8
14143,2
14144,2
14145,5
14146,16
14147,1
14148,7
14149,11
14150,8
14151,16
14152,1
14153,14
14154,39
14155,1
14156,1
14157,1
14158,2
14159,8
14160,1
14161,4
14162,17
14163,1
14164,52
14165,11
14166,8
14167,1
14168,1
14169,1
14170,1
14171,1
14172,6
14173,28
14174,3
14175,4
14176,6
14177,1
14178,11
14179,2
14180,7
14181,2
14182,1
14183,1
14184,5
14185,3
14186,11
14187,1
14188,1
14189,4
14190,1
14191,2
14192,1
14193,1
14194,8
14195,6
14196,2
14197,7
14198,1
14199,1
14200,12
14201,3
14202,1
14203,1
14204,14
14205,4
14206,4
14207,1
14208,4
14209,2
14210,2
14211,2
14212,4
14213,3
14214,4
14215,2
14216,4
14217,1
14218,1
14219,2
14220,1
14221,3
14222,4
14223,5
14224,4
14225,19
14226,14
14227,12
14228,1
14229,4
14230,1
14231,3
14232,1
14233,11
14234,5
14235,7
14236,14
14237,5
14238,1
14239,1
14240,1
14241,7
14242,2
14243,6
14244,1
14245,1
14246,5
14247,1
14248,8
14249,9
14250,4
14251,3
14252,3
14253,3
14254,22
14255,1
14256,15
14257,1
14258,6
14259,2
14260,2
14261,8
14262,1
14263,8
14264,23
14265,1
14266,24
14267,4
14268,13
14269,3
14270,2
14271,21
14272,1
14273,2
14274,1
14275,2
14276,8
14277,1
14278,2
14279,8
14280,2
14281,1
14282,1
14283,1
14284,17
14285,10
14286,1
14287,1
14288,5
14289,1
14290,3
14291,1
14292,4
14293,2
14294,6
14295,2
14296,5
14297,17
14298,3
14299,6
14300,2
14301,20
14302,6
14303,15
14304,4
14305,1
14306,2
14307,1
14308,1
14309,1
14310,2
14311,7
14312,7
14313,2
14314,3
14315,4
14316,2
14317,8
14318,3
14319,2
14320,1
14321,1
14322,8
14323,1
14324,11
14325,3
14326,10
14327,18
14328,23
14329,10
14330,22
14331,2
14332,1
14333,8
14334,2
14335,1
14336,4
14337,14
14338,6
14339,1
14340,4
14341,2
14342,4
14343,4
14344,1
14345,8
14346,20
14347,3
14348,7
14349,3
14350,3
14351,4
14352,3
14353,1
14354,1
14355,5
14356,1
14357,1
14358,8
14359,5
14360,1
14361,4
14362,4
14363,1
14364,5
14365,1
14366,1
14367,2
14368,1
14369,1
14370,3
14371,18
14372,1
14373,1
14374,8
14375,8
14376,12
14377,7
14378,7
14379,13
14380,1
14381,2
14382,3
14383,4
14384,2
14385,2
14386,3
14387,7
14388,6
14389,1
14390,7
14391,6
14392,2
14393,1
14394,1
14395,3
14396,5
14397,5
14398,1
14399,1
14400,12
14401,8
14402,8
14403,2
14404,13
14405,1
14406,27
14407,10
14408,1
14409,1
14410,2
14411,2
14412,24
14413,1
14414,2
14415,2
14416,2
14417,12
14418,1
14419,10
14420,4
14421,2
14422,7
14423,3
14424,16
14425,1
14426,1
14427,2
14428,2
14429,1
14430,5
14431,5
14432,2
14433,4
14434,6
14435,3
14436,9
14437,4
14438,2
14439,2
14440,1
14441,32
14442,6
14443,13
14444,1
14445,4
14446,1
14447,1
14448,1
14449,14
14450,11
14451,2
14452,1
14453,2
14454,13
14455,3
14456,10
14457,1
14458,5
14459,4
14460,13
14461,1
14462,10
14463,11
14464,17
14465,4
14466,4
14467,1
14468,4
14469,1
14470,2
14471,1
14472,2
14473,1
14474,4
14475,3
14476,2
14477,2
14478,3
14479,6
14480,3
14481,6
14482,5
14483,1
14484,9
14485,5
14486,1
14487,6
14488,6
14489,5
14490,4
14491,1
14492,25
14493,7
14494,10
14495,8
14496,1
14497,2
14498,7
14499,4
14500,4
14501,8
14502,5
14503,10
14504,5
14505,1
14506,2
14507,3
14508,4
14509,12
14510,1
14511,2
14512,11
14513,6
14514,4
14515,5
14516,11
14517,9
14518,20
14519,2
14520,1
14521,2
14522,2
14523,8
14524,7
14525,13
14526,1
14527,39
14528,7
14529,2
14530,3
14531,2
14532,2
14533,2
14534,1
14535,1
14536,2
14537,2
14538,1
14539,1
14540,1
14541,1
14542,2
14543,2
14544,2
14545,6
14546,4
14547,13
14548,33
14549,1
14550,3
14551,6
14552,5
14553,5
14554,2
14555,4
14556,7
14557,1
14558,35
14559,7
14560,3
14561,4
14562,7
14563,1
14564,4
14565,2
14566,6
14567,3
14568,2
14569,1
14570,1
14571,1
14572,29
14573,2
14574,1
14575,3
14576,4
14577,3
14578,7
14579,1
14580,5
14581,1
14582,1
14583,1
14584,7
14585,6
14586,2
14587,2
14588,3
14589,3
14590,2
14591,1
14592,3
14593,1
14594,9
14595,4
14596,1
14597,2
14598,22
14599,3
14600,5
14601,2
14602,1
14603,6
14604,3
14605,7
14606,11
14607,1
14608,7
14609,2
14610,7
14611,1
14612,6
14613,3
14614,3
14615,12
14616,1
14617,14
14618,1
14619,2
14620,1
14621,1
14622,4
14623,7
14624,2
14625,3
14626,7
14627,1
14628,4
14629,6
14630,2
14631,1
14632,12
14633,10
14634,6
14635,4
14636,1
14637,3
14638,2
14639,15
14640,2
14641,13
14642,1
14643,1
14644,2
14645,1
14646,2
14647,14
14648,1
14649,2
14650,1
14651,6
14652,1
14653,1
14654,25
14655,4
14656,5
14657,3
14658,23
